date,val
07-08-2020,31.868
07-08-2020,42.56
07-08-2020,81.776
07-08-2020,11.366
07-08-2020,14.121
07-08-2020,49.828
07-08-2020,220.111
07-08-2020,35.891
07-08-2020,14.218
07-08-2020,30.24
07-08-2020,48.783
07-08-2020,11.93
07-08-2020,62.544
07-08-2020,57.917
07-08-2020,4.001
07-08-2020,238.883
07-08-2020,13.114
07-08-2020,383.88
07-08-2020,29.332
07-08-2020,35.284
07-08-2020,128.8
07-08-2020,789.6
07-08-2020,45.871
07-08-2020,48.848
07-08-2020,68.906
07-08-2020,45.797
07-08-2020,240.763
07-08-2020,13.206
07-08-2020,223.289
07-08-2020,170.439
07-08-2020,15.134
07-08-2020,14.567
07-08-2020,203.653
07-08-2020,416.979
07-08-2020,5.747
07-08-2020,6.887
08-08-2020,135.73
08-08-2020,69.243
08-08-2020,21.732
08-08-2020,4.309
08-08-2020,66.144
08-08-2020,32.65
08-08-2020,1.818
08-08-2020,21.846
08-08-2020,114.253
08-08-2020,12.502
08-08-2020,10.845
08-08-2020,21.555
08-08-2020,119.19
08-08-2020,212.657
08-08-2020,32.155
08-08-2020,9.218
08-08-2020,251.292
08-08-2020,3.374
08-08-2020,5.938
08-08-2020,97.087
08-08-2020,15.101
08-08-2020,388.615
08-08-2020,62.087
08-08-2020,53.776
08-08-2020,125.78
08-08-2020,3.139
08-08-2020,127.121
08-08-2020,3.591
08-08-2020,134.026
08-08-2020,81.806
08-08-2020,10.261
08-08-2020,6.826
08-08-2020,9.77
08-08-2020,5.789
08-08-2020,65.714
08-08-2020,14.78
08-08-2020,152.64
08-08-2020,81.29
08-08-2020,31.984
08-08-2020,16.302
08-08-2020,14.579
08-08-2020,5.611
08-08-2020,8.657
08-08-2020,5.732
08-08-2020,239.68
08-08-2020,5.002
08-08-2020,192.529
08-08-2020,105.201
08-08-2020,11.941
08-08-2020,2.922
08-08-2020,7.07
08-08-2020,708.77
08-08-2020,8.004
08-08-2020,75.81
08-08-2020,29.69
08-08-2020,2.067
08-08-2020,24.243
08-08-2020,24.33
08-08-2020,1283.333
08-08-2020,10.152
08-08-2020,21.645
08-08-2020,37.069
08-08-2020,3417
08-08-2020,11.254
08-08-2020,187.869
08-08-2020,18.048
08-08-2020,2.894
08-08-2020,7.341
08-08-2020,7.266
08-08-2020,32.344
08-08-2020,75.216
08-08-2020,10.757
08-08-2020,14.843
08-08-2020,49.706
08-08-2020,229.679
08-08-2020,38.523
08-08-2020,14.331
08-08-2020,30.632
08-08-2020,49.818
08-08-2020,12.48
08-08-2020,60.303
08-08-2020,70.515
08-08-2020,4.174
08-08-2020,225.022
08-08-2020,13.401
08-08-2020,378.292
08-08-2020,28.217
08-08-2020,35.126
08-08-2020,271.6
08-08-2020,787.111
08-08-2020,52.299
08-08-2020,43.5
08-08-2020,75.091
08-08-2020,47.077
08-08-2020,185.5
08-08-2020,12.928
08-08-2020,205.471
08-08-2020,173.419
08-08-2020,15.528
08-08-2020,14.684
08-08-2020,255.213
08-08-2020,466.182
08-08-2020,5.479
08-08-2020,6.814
09-08-2020,149.6
09-08-2020,72.333
09-08-2020,20.472
09-08-2020,4.656
09-08-2020,60.455
09-08-2020,32.29
09-08-2020,1.889
09-08-2020,20.601
09-08-2020,116.121
09-08-2020,12.575
09-08-2020,12.082
09-08-2020,21.351
09-08-2020,106.373
09-08-2020,210.642
09-08-2020,31.281
09-08-2020,7.151
09-08-2020,259.289
09-08-2020,3.934
09-08-2020,5.903
09-08-2020,102.573
09-08-2020,14.258
09-08-2020,390.264
09-08-2020,62.15
09-08-2020,53.814
09-08-2020,122.736
09-08-2020,3.555
09-08-2020,126.571
09-08-2020,3.828
09-08-2020,124.236
09-08-2020,72.71
09-08-2020,10.651
09-08-2020,6.652
09-08-2020,9.926
09-08-2020,5.619
09-08-2020,51.578
09-08-2020,14.75
09-08-2020,146.667
09-08-2020,78.671
09-08-2020,30.217
09-08-2020,16.467
09-08-2020,15.406
09-08-2020,7.467
09-08-2020,8.494
09-08-2020,6.076
09-08-2020,244.44
09-08-2020,6.544
09-08-2020,166.529
09-08-2020,103.962
09-08-2020,10.825
09-08-2020,3.218
09-08-2020,7.895
09-08-2020,785.894
09-08-2020,7.789
09-08-2020,67.32
09-08-2020,13.069
09-08-2020,2.069
09-08-2020,22.136
09-08-2020,27.078
09-08-2020,1281
09-08-2020,10.839
09-08-2020,20.964
09-08-2020,36.269
09-08-2020,6142.5
09-08-2020,11.512
09-08-2020,192.742
09-08-2020,18.208
09-08-2020,2.86
09-08-2020,7.126
09-08-2020,7.634
09-08-2020,31.954
09-08-2020,79.436
09-08-2020,11.4
09-08-2020,15.321
09-08-2020,50.3
09-08-2020,292.25
09-08-2020,40.769
09-08-2020,13.514
09-08-2020,30.71
09-08-2020,51.427
09-08-2020,13.215
09-08-2020,59.943
09-08-2020,63.737
09-08-2020,4.285
09-08-2020,188.439
09-08-2020,13.688
09-08-2020,359.423
09-08-2020,26.567
09-08-2020,40.932
09-08-2020,228.667
09-08-2020,844.118
09-08-2020,53.534
09-08-2020,23.745
09-08-2020,69.111
09-08-2020,48.743
09-08-2020,201
09-08-2020,12.764
09-08-2020,219.882
09-08-2020,178.701
09-08-2020,15.634
09-08-2020,14.844
09-08-2020,262.316
09-08-2020,516.928
09-08-2020,5.036
09-08-2020,9.193
10-08-2020,168.186
10-08-2020,69.771
10-08-2020,20.771
10-08-2020,4.724
10-08-2020,63.626
10-08-2020,32.531
10-08-2020,2.003
10-08-2020,19.557
10-08-2020,126.705
10-08-2020,12.743
10-08-2020,12.319
10-08-2020,21.203
10-08-2020,90.521
10-08-2020,249.946
10-08-2020,30.066
10-08-2020,7.413
10-08-2020,270.17
10-08-2020,3.529
10-08-2020,5.812
10-08-2020,119
10-08-2020,13.444
10-08-2020,387.779
10-08-2020,62.518
10-08-2020,53.932
10-08-2020,126.64
10-08-2020,3.01
10-08-2020,97.111
10-08-2020,3.872
10-08-2020,97.522
10-08-2020,80.02
10-08-2020,10.649
10-08-2020,6.482
10-08-2020,10.255
10-08-2020,5.831
10-08-2020,51.685
10-08-2020,15.143
10-08-2020,134.405
10-08-2020,70.552
10-08-2020,28.488
10-08-2020,17.348
10-08-2020,16.846
10-08-2020,8.03
10-08-2020,9.116
10-08-2020,6.367
10-08-2020,259.745
10-08-2020,6.964
10-08-2020,154
10-08-2020,102.287
10-08-2020,11.853
10-08-2020,3.356
10-08-2020,7.574
10-08-2020,836.083
10-08-2020,8.381
10-08-2020,56.818
10-08-2020,12.213
10-08-2020,2.082
10-08-2020,20.16
10-08-2020,30.926
10-08-2020,1062
10-08-2020,10.174
10-08-2020,20.199
10-08-2020,33.664
10-08-2020,12278
10-08-2020,11.227
10-08-2020,208.788
10-08-2020,24.968
10-08-2020,2.93
10-08-2020,7.482
10-08-2020,8.352
10-08-2020,32.138
10-08-2020,79.852
10-08-2020,11.778
10-08-2020,13.568
10-08-2020,50.764
10-08-2020,373.244
10-08-2020,41.135
10-08-2020,12.736
10-08-2020,31.735
10-08-2020,52.422
10-08-2020,13.834
10-08-2020,55
10-08-2020,72.638
10-08-2020,4.316
10-08-2020,209.084
10-08-2020,13.929
10-08-2020,435.667
10-08-2020,27.353
10-08-2020,36.755
10-08-2020,268.8
10-08-2020,921.065
10-08-2020,47.727
10-08-2020,24.464
10-08-2020,62.691
10-08-2020,50.178
10-08-2020,185.881
10-08-2020,11.485
10-08-2020,242.307
10-08-2020,171.543
10-08-2020,15.683
10-08-2020,14.851
10-08-2020,211.881
10-08-2020,553.891
10-08-2020,4.068
10-08-2020,13.452
11-08-2020,161.921
11-08-2020,64.793
11-08-2020,21.025
11-08-2020,4.712
11-08-2020,66.28
11-08-2020,31.997
11-08-2020,2.11
11-08-2020,17.035
11-08-2020,98.461
11-08-2020,12.781
11-08-2020,11.651
11-08-2020,21.218
11-08-2020,75.306
11-08-2020,237.423
11-08-2020,31.632
11-08-2020,7.393
11-08-2020,225.889
11-08-2020,3.531
11-08-2020,5.701
11-08-2020,118.372
11-08-2020,15.915
11-08-2020,404.548
11-08-2020,54.484
11-08-2020,46.766
11-08-2020,127.166
11-08-2020,3.593
11-08-2020,68.208
11-08-2020,3.852
11-08-2020,81.979
11-08-2020,99.191
11-08-2020,10.697
11-08-2020,6.482
11-08-2020,10.479
11-08-2020,5.726
11-08-2020,54.4
11-08-2020,14.793
11-08-2020,128.017
11-08-2020,67.285
11-08-2020,28.944
11-08-2020,20.032
11-08-2020,17.553
11-08-2020,8.235
11-08-2020,9.138
11-08-2020,6.196
11-08-2020,269.426
11-08-2020,8.298
11-08-2020,145.503
11-08-2020,118.085
11-08-2020,12.795
11-08-2020,3.2
11-08-2020,7.98
11-08-2020,773.914
11-08-2020,8.782
11-08-2020,55.906
11-08-2020,12.8
11-08-2020,2.092
11-08-2020,19.716
11-08-2020,20.505
11-08-2020,1593.2
11-08-2020,10.153
11-08-2020,21.916
11-08-2020,31.955
11-08-2020,8201.667
11-08-2020,9.038
11-08-2020,158.976
11-08-2020,25.78
11-08-2020,3.054
11-08-2020,6.81
11-08-2020,7.381
11-08-2020,32.181
11-08-2020,76.471
11-08-2020,12.445
11-08-2020,14.381
11-08-2020,51.494
11-08-2020,519.983
11-08-2020,42.72
11-08-2020,11.211
11-08-2020,32.569
11-08-2020,53.311
11-08-2020,14.069
11-08-2020,59
11-08-2020,69.622
11-08-2020,4.296
11-08-2020,208.021
11-08-2020,15.486
11-08-2020,247.93
11-08-2020,27.086
11-08-2020,35.487
11-08-2020,325.5
11-08-2020,957.833
11-08-2020,53.308
11-08-2020,26.444
11-08-2020,52.5
11-08-2020,50.858
11-08-2020,193.118
11-08-2020,11.321
11-08-2020,262.475
11-08-2020,175.77
11-08-2020,15.574
11-08-2020,14.757
11-08-2020,189.863
11-08-2020,653.742
11-08-2020,3.891
11-08-2020,15.612
12-08-2020,163.963
12-08-2020,66.536
12-08-2020,26.522
12-08-2020,4.636
12-08-2020,64.882
12-08-2020,31.712
12-08-2020,2.093
12-08-2020,18.595
12-08-2020,117.336
12-08-2020,12.535
12-08-2020,11.751
12-08-2020,18.744
12-08-2020,74.054
12-08-2020,244.062
12-08-2020,32.007
12-08-2020,7.96
12-08-2020,219.923
12-08-2020,3.863
12-08-2020,5.769
12-08-2020,124.987
12-08-2020,17.609
12-08-2020,411.95
12-08-2020,53.281
12-08-2020,45.445
12-08-2020,119.854
12-08-2020,3.192
12-08-2020,64.584
12-08-2020,3.893
12-08-2020,84.181
12-08-2020,91.14
12-08-2020,10.752
12-08-2020,6.516
12-08-2020,10.738
12-08-2020,5.735
12-08-2020,59.385
12-08-2020,14.839
12-08-2020,116.586
12-08-2020,61.13
12-08-2020,28.276
12-08-2020,19.526
12-08-2020,19.185
12-08-2020,8.47
12-08-2020,9.465
12-08-2020,5.882
12-08-2020,234.759
12-08-2020,7.139
12-08-2020,157.356
12-08-2020,111.655
12-08-2020,12.939
12-08-2020,3.042
12-08-2020,8.419
12-08-2020,722.109
12-08-2020,9.982
12-08-2020,55.852
12-08-2020,14.042
12-08-2020,2.104
12-08-2020,19.41
12-08-2020,19.327
12-08-2020,2061.5
12-08-2020,8.614
12-08-2020,20.493
12-08-2020,30.148
12-08-2020,25690
12-08-2020,11.386
12-08-2020,180.903
12-08-2020,28.228
12-08-2020,3.037
12-08-2020,6.416
12-08-2020,8.417
12-08-2020,32.019
12-08-2020,75.333
12-08-2020,12.293
12-08-2020,15.539
12-08-2020,52.007
12-08-2020,437.306
12-08-2020,43.471
12-08-2020,11.585
12-08-2020,32.911
12-08-2020,60.632
12-08-2020,16.64
12-08-2020,58.834
12-08-2020,63.939
12-08-2020,4.069
12-08-2020,192.174
12-08-2020,15.654
12-08-2020,266.913
12-08-2020,26.877
12-08-2020,33.672
12-08-2020,254.8
12-08-2020,1005.25
12-08-2020,64.195
12-08-2020,25.921
12-08-2020,52.545
12-08-2020,51.865
12-08-2020,183.082
12-08-2020,11.257
12-08-2020,268.732
12-08-2020,165.307
12-08-2020,16.171
12-08-2020,14.539
12-08-2020,154
12-08-2020,653.742
12-08-2020,3.547
12-08-2020,17.178
13-08-2020,178.045
13-08-2020,58.57
13-08-2020,26.088
13-08-2020,4.579
13-08-2020,65.941
13-08-2020,32.663
13-08-2020,2.102
13-08-2020,21.175
13-08-2020,118.905
13-08-2020,12.791
13-08-2020,13.143
13-08-2020,16.551
13-08-2020,74.701
13-08-2020,245.583
13-08-2020,30.898
13-08-2020,8.916
13-08-2020,227.994
13-08-2020,4.138
13-08-2020,5.889
13-08-2020,164.098
13-08-2020,17.002
13-08-2020,482.192
13-08-2020,50.729
13-08-2020,43.088
13-08-2020,114.958
13-08-2020,3.954
13-08-2020,56.43
13-08-2020,4.057
13-08-2020,83.314
13-08-2020,82.783
13-08-2020,10.869
13-08-2020,6.546
13-08-2020,10.824
13-08-2020,5.777
13-08-2020,65.015
13-08-2020,14.977
13-08-2020,110.326
13-08-2020,56.95
13-08-2020,24.832
13-08-2020,19.497
13-08-2020,17.917
13-08-2020,9.331
13-08-2020,9.583
13-08-2020,5.918
13-08-2020,280.761
13-08-2020,6.501
13-08-2020,154.302
13-08-2020,118.522
13-08-2020,10.81
13-08-2020,3.569
13-08-2020,13.12
13-08-2020,795.385
13-08-2020,9.729
13-08-2020,51.705
13-08-2020,10.079
13-08-2020,2.146
13-08-2020,18.881
13-08-2020,17.354
13-08-2020,2213.75
13-08-2020,7.647
13-08-2020,20.862
13-08-2020,28.62
13-08-2020,1961.842
13-08-2020,12.101
13-08-2020,175.451
13-08-2020,30.511
13-08-2020,2.925
13-08-2020,5.62
13-08-2020,8.268
13-08-2020,32.326
13-08-2020,69.404
13-08-2020,12.94
13-08-2020,15.173
13-08-2020,52.744
13-08-2020,388.788
13-08-2020,43.493
13-08-2020,10.29
13-08-2020,33.154
13-08-2020,108.601
13-08-2020,30.902
13-08-2020,54.205
13-08-2020,57.105
13-08-2020,4.244
13-08-2020,179.494
13-08-2020,13.952
13-08-2020,331.5
13-08-2020,26.014
13-08-2020,31.757
13-08-2020,323.75
13-08-2020,1084.462
13-08-2020,56.231
13-08-2020,22.268
13-08-2020,46.458
13-08-2020,53.149
13-08-2020,185.647
13-08-2020,11.013
13-08-2020,281.425
13-08-2020,161.931
13-08-2020,16.019
13-08-2020,14.891
13-08-2020,145.75
13-08-2020,764.012
13-08-2020,4.26
13-08-2020,19.13
14-08-2020,182.847
14-08-2020,53.915
14-08-2020,24.003
14-08-2020,4.672
14-08-2020,66.68
14-08-2020,32.447
14-08-2020,2.396
14-08-2020,22.755
14-08-2020,118.474
14-08-2020,13.047
14-08-2020,14.824
14-08-2020,12.895
14-08-2020,77.632
14-08-2020,237.062
14-08-2020,27.924
14-08-2020,9.25
14-08-2020,228.263
14-08-2020,4.149
14-08-2020,6.05
14-08-2020,196.28
14-08-2020,16.86
14-08-2020,420.464
14-08-2020,48.336
14-08-2020,40.961
14-08-2020,112.104
14-08-2020,5.884
14-08-2020,58.777
14-08-2020,3.89
14-08-2020,79.722
14-08-2020,85.273
14-08-2020,11.301
14-08-2020,6.241
14-08-2020,10.793
14-08-2020,5.707
14-08-2020,73.858
14-08-2020,15.235
14-08-2020,101.808
14-08-2020,52.852
14-08-2020,28.558
14-08-2020,20.177
14-08-2020,18.917
14-08-2020,10.206
14-08-2020,9.023
14-08-2020,5.92
14-08-2020,390.25
14-08-2020,5.725
14-08-2020,159.107
14-08-2020,122.892
14-08-2020,10.592
14-08-2020,3.964
14-08-2020,10.458
14-08-2020,780.769
14-08-2020,9.09
14-08-2020,48.463
14-08-2020,9.392
14-08-2020,2.159
14-08-2020,18.739
14-08-2020,17.162
14-08-2020,926.8
14-08-2020,7.149
14-08-2020,20.926
14-08-2020,28.899
14-08-2020,1790.25
14-08-2020,11.724
14-08-2020,196.243
14-08-2020,32.239
14-08-2020,2.877
14-08-2020,6.489
14-08-2020,8.14
14-08-2020,31.883
14-08-2020,65.1
14-08-2020,13.06
14-08-2020,15.424
14-08-2020,52.426
14-08-2020,390.506
14-08-2020,43.449
14-08-2020,10.763
14-08-2020,33.866
14-08-2020,133.899
14-08-2020,39.407
14-08-2020,57.649
14-08-2020,51.633
14-08-2020,4.828
14-08-2020,136.638
14-08-2020,13.973
14-08-2020,355.698
14-08-2020,25.988
14-08-2020,31.384
14-08-2020,330.75
14-08-2020,867.774
14-08-2020,55.543
14-08-2020,13.242
14-08-2020,42.034
14-08-2020,54.187
14-08-2020,180.169
14-08-2020,10.646
14-08-2020,287.311
14-08-2020,159.375
14-08-2020,16.289
14-08-2020,15.458
14-08-2020,151.462
14-08-2020,842.609
14-08-2020,3.895
14-08-2020,18.224
15-08-2020,194.076
15-08-2020,47.807
15-08-2020,24.807
15-08-2020,4.752
15-08-2020,65.522
15-08-2020,33.035
15-08-2020,2.548
15-08-2020,25.112
15-08-2020,125.692
15-08-2020,13.233
15-08-2020,15.039
15-08-2020,11.207
15-08-2020,75.897
15-08-2020,244.781
15-08-2020,28.064
15-08-2020,10.724
15-08-2020,225.95
15-08-2020,4.132
15-08-2020,6.252
15-08-2020,240.705
15-08-2020,17.402
15-08-2020,462.479
15-08-2020,44.827
15-08-2020,37.927
15-08-2020,109.612
15-08-2020,5.156
15-08-2020,55.219
15-08-2020,3.624
15-08-2020,74.345
15-08-2020,119.452
15-08-2020,11.828
15-08-2020,6.397
15-08-2020,10.72
15-08-2020,5.625
15-08-2020,89.36
15-08-2020,14.831
15-08-2020,101.017
15-08-2020,52.244
15-08-2020,33.747
15-08-2020,18.572
15-08-2020,21.864
15-08-2020,10.981
15-08-2020,8.832
15-08-2020,6.014
15-08-2020,462
15-08-2020,7.539
15-08-2020,163.835
15-08-2020,112.647
15-08-2020,11.782
15-08-2020,4.065
15-08-2020,10.542
15-08-2020,812.57
15-08-2020,9.005
15-08-2020,52.986
15-08-2020,9.013
15-08-2020,2.177
15-08-2020,18.137
15-08-2020,18.61
15-08-2020,638.4
15-08-2020,7.811
15-08-2020,21.088
15-08-2020,28.219
15-08-2020,1979.205
15-08-2020,11.914
15-08-2020,199.28
15-08-2020,32.77
15-08-2020,3.027
15-08-2020,5.499
15-08-2020,7.453
15-08-2020,30.82
15-08-2020,32.033
15-08-2020,67.478
15-08-2020,13.71
15-08-2020,15.648
15-08-2020,53.065
15-08-2020,217.382
15-08-2020,44.398
15-08-2020,11.52
15-08-2020,35.039
15-08-2020,163.932
15-08-2020,49.787
15-08-2020,57.108
15-08-2020,41.949
15-08-2020,4.686
15-08-2020,103.283
15-08-2020,14.472
15-08-2020,357.149
15-08-2020,26.368
15-08-2020,29.79
15-08-2020,429.333
15-08-2020,924.25
15-08-2020,50.094
15-08-2020,15.572
15-08-2020,36.615
15-08-2020,54.324
15-08-2020,188.947
15-08-2020,12.428
15-08-2020,276.556
15-08-2020,150.873
15-08-2020,15.88
15-08-2020,15.512
15-08-2020,140.219
15-08-2020,1024.78
15-08-2020,3.534
15-08-2020,17.754
16-08-2020,188.338
16-08-2020,44.375
16-08-2020,24.779
16-08-2020,4.706
16-08-2020,71.112
16-08-2020,34.006
16-08-2020,2.219
16-08-2020,30.298
16-08-2020,123.201
16-08-2020,13.839
16-08-2020,12.142
16-08-2020,10.863
16-08-2020,75.354
16-08-2020,232.838
16-08-2020,27.649
16-08-2020,14.266
16-08-2020,207.862
16-08-2020,3.986
16-08-2020,6.571
16-08-2020,261.459
16-08-2020,16.788
16-08-2020,477.197
16-08-2020,36.68
16-08-2020,31.03
16-08-2020,110.472
16-08-2020,6.182
16-08-2020,47.539
16-08-2020,3.633
16-08-2020,79.625
16-08-2020,82.409
16-08-2020,11.916
16-08-2020,6.382
16-08-2020,10.705
16-08-2020,5.459
16-08-2020,97.181
16-08-2020,15.171
16-08-2020,92.226
16-08-2020,47.736
16-08-2020,39.253
16-08-2020,19.472
16-08-2020,22.195
16-08-2020,11.43
16-08-2020,9.394
16-08-2020,5.88
16-08-2020,448.259
16-08-2020,7.039
16-08-2020,170.8
16-08-2020,101.328
16-08-2020,12.992
16-08-2020,4.766
16-08-2020,11.075
16-08-2020,650.2
16-08-2020,9.967
16-08-2020,49.649
16-08-2020,17.218
16-08-2020,2.203
16-08-2020,17.275
16-08-2020,16.176
16-08-2020,621.6
16-08-2020,6.481
16-08-2020,21.623
16-08-2020,27.273
16-08-2020,1920.288
16-08-2020,12.584
16-08-2020,204.851
16-08-2020,32.651
16-08-2020,3.08
16-08-2020,5.969
16-08-2020,7.462
16-08-2020,30.288
16-08-2020,31.738
16-08-2020,66.665
16-08-2020,14.318
16-08-2020,15.445
16-08-2020,53.418
16-08-2020,162.798
16-08-2020,44.276
16-08-2020,11.015
16-08-2020,35.601
16-08-2020,178.385
16-08-2020,55.799
16-08-2020,54.644
16-08-2020,37.5
16-08-2020,4.925
16-08-2020,72.129
16-08-2020,14.97
16-08-2020,337.714
16-08-2020,27.018
16-08-2020,28.677
16-08-2020,316.75
16-08-2020,977.038
16-08-2020,59
16-08-2020,13.613
16-08-2020,27.696
16-08-2020,54.317
16-08-2020,159.281
16-08-2020,12.061
16-08-2020,271.823
16-08-2020,145.967
16-08-2020,16.062
16-08-2020,16.067
16-08-2020,144.101
16-08-2020,1232.746
16-08-2020,4.55
16-08-2020,18.764
17-08-2020,189.451
17-08-2020,42.812
17-08-2020,28.914
17-08-2020,4.803
17-08-2020,78.219
17-08-2020,34.171
17-08-2020,1.997
17-08-2020,30.442
17-08-2020,127.02
17-08-2020,13.771
17-08-2020,15.26
17-08-2020,9.584
17-08-2020,84.521
17-08-2020,266.933
17-08-2020,28.08
17-08-2020,11.982
17-08-2020,188.106
17-08-2020,4.031
17-08-2020,6.958
17-08-2020,248.5
17-08-2020,17.03
17-08-2020,294
17-08-2020,518.333
17-08-2020,33.149
17-08-2020,27.971
17-08-2020,113.444
17-08-2020,6.661
17-08-2020,47.371
17-08-2020,3.753
17-08-2020,83.045
17-08-2020,69.604
17-08-2020,12.617
17-08-2020,5.939
17-08-2020,10.68
17-08-2020,5.194
17-08-2020,100.582
17-08-2020,15.659
17-08-2020,93.105
17-08-2020,50.664
17-08-2020,34.844
17-08-2020,22.656
17-08-2020,24.457
17-08-2020,12.026
17-08-2020,9.837
17-08-2020,6.084
17-08-2020,385
17-08-2020,7.726
17-08-2020,165.012
17-08-2020,94.908
17-08-2020,13.144
17-08-2020,4.629
17-08-2020,11.802
17-08-2020,573.821
17-08-2020,10.293
17-08-2020,49.022
17-08-2020,11.448
17-08-2020,2.196
17-08-2020,16.722
17-08-2020,14.37
17-08-2020,668.267
17-08-2020,5.554
17-08-2020,20.93
17-08-2020,29.021
17-08-2020,1911.574
17-08-2020,13.157
17-08-2020,217.348
17-08-2020,33.374
17-08-2020,2.862
17-08-2020,5.677
17-08-2020,7.298
17-08-2020,30.143
17-08-2020,31.572
17-08-2020,68.028
17-08-2020,14.771
17-08-2020,15.577
17-08-2020,53.956
17-08-2020,107.952
17-08-2020,45.167
17-08-2020,10.794
17-08-2020,36.499
17-08-2020,206.527
17-08-2020,66.429
17-08-2020,52.042
17-08-2020,35.126
17-08-2020,5.391
17-08-2020,60.291
17-08-2020,12.19
17-08-2020,347.286
17-08-2020,28.081
17-08-2020,29.214
17-08-2020,256.2
17-08-2020,967.037
17-08-2020,58.011
17-08-2020,11.282
17-08-2020,25.285
17-08-2020,55.738
17-08-2020,130.226
17-08-2020,11.125
17-08-2020,281.026
17-08-2020,146.935
17-08-2020,15.986
17-08-2020,16.112
17-08-2020,157.379
17-08-2020,1270.699
17-08-2020,5.514
17-08-2020,15.292
18-08-2020,181.854
18-08-2020,39.735
18-08-2020,24.784
18-08-2020,4.874
18-08-2020,86.301
18-08-2020,36.16
18-08-2020,2.243
18-08-2020,31.465
18-08-2020,122.839
18-08-2020,14.325
18-08-2020,21.829
18-08-2020,9.718
18-08-2020,98.792
18-08-2020,245.566
18-08-2020,26.639
18-08-2020,11.484
18-08-2020,243.661
18-08-2020,4.273
18-08-2020,7.477
18-08-2020,268.059
18-08-2020,16.839
18-08-2020,280
18-08-2020,519.483
18-08-2020,44.443
18-08-2020,37.507
18-08-2020,112.034
18-08-2020,6.718
18-08-2020,48.971
18-08-2020,3.724
18-08-2020,83.473
18-08-2020,57.75
18-08-2020,13.038
18-08-2020,5.806
18-08-2020,10.691
18-08-2020,5.32
18-08-2020,101.16
18-08-2020,15.321
18-08-2020,95.35
18-08-2020,52.874
18-08-2020,35.429
18-08-2020,20.859
18-08-2020,24.6
18-08-2020,12.409
18-08-2020,10.499
18-08-2020,6.546
18-08-2020,407.633
18-08-2020,6.641
18-08-2020,158.871
18-08-2020,118.308
18-08-2020,14.363
18-08-2020,5.168
18-08-2020,11.947
18-08-2020,557.508
18-08-2020,9.932
18-08-2020,43.335
18-08-2020,11.483
18-08-2020,2.216
18-08-2020,16.285
18-08-2020,16.213
18-08-2020,669.375
18-08-2020,5.356
18-08-2020,20.395
18-08-2020,30.993
18-08-2020,1851.26
18-08-2020,10.019
18-08-2020,237.828
18-08-2020,32.623
18-08-2020,2.883
18-08-2020,5.953
18-08-2020,8.386
18-08-2020,30.162
18-08-2020,31.192
18-08-2020,70.248
18-08-2020,15.054
18-08-2020,15.872
18-08-2020,54.422
18-08-2020,84.956
18-08-2020,43.983
18-08-2020,11.571
18-08-2020,38.735
18-08-2020,247.295
18-08-2020,81.641
18-08-2020,53.5
18-08-2020,31.902
18-08-2020,5.758
18-08-2020,46.749
18-08-2020,12.087
18-08-2020,607.793
18-08-2020,28.839
18-08-2020,30.924
18-08-2020,260.4
18-08-2020,969.37
18-08-2020,55.759
18-08-2020,14.672
18-08-2020,23.229
18-08-2020,57.888
18-08-2020,110.962
18-08-2020,10.586
18-08-2020,271.011
18-08-2020,149.675
18-08-2020,16.647
18-08-2020,16.575
18-08-2020,130.817
18-08-2020,1183.92
18-08-2020,4.521
18-08-2020,15.7
19-08-2020,193.764
19-08-2020,40.37
19-08-2020,28.15
19-08-2020,4.817
19-08-2020,85.436
19-08-2020,36.372
19-08-2020,2.236
19-08-2020,31.008
19-08-2020,125.315
19-08-2020,14.575
19-08-2020,20.376
19-08-2020,8.821
19-08-2020,101.4
19-08-2020,291.61
19-08-2020,26.633
19-08-2020,11.162
19-08-2020,256.383
19-08-2020,4.527
19-08-2020,7.865
19-08-2020,266.636
19-08-2020,16.053
19-08-2020,329
19-08-2020,548.928
19-08-2020,44.233
19-08-2020,37.284
19-08-2020,112.611
19-08-2020,5.894
19-08-2020,81.369
19-08-2020,3.797
19-08-2020,92.656
19-08-2020,46.39
19-08-2020,13.087
19-08-2020,5.901
19-08-2020,10.61
19-08-2020,5.108
19-08-2020,79.477
19-08-2020,16.291
19-08-2020,101.083
19-08-2020,57.151
19-08-2020,42.919
19-08-2020,20.443
19-08-2020,22.147
19-08-2020,13.599
19-08-2020,10.586
19-08-2020,6.677
19-08-2020,608.3
19-08-2020,7.737
19-08-2020,146.34
19-08-2020,131.475
19-08-2020,12.772
19-08-2020,5.179
19-08-2020,10.158
19-08-2020,583.293
19-08-2020,8.644
19-08-2020,42.506
19-08-2020,9.197
19-08-2020,2.224
19-08-2020,16.046
19-08-2020,19.513
19-08-2020,553
19-08-2020,5.866
19-08-2020,18.846
19-08-2020,34.691
19-08-2020,1857.747
19-08-2020,9.693
19-08-2020,239.731
19-08-2020,39.281
19-08-2020,3.727
19-08-2020,5.769
19-08-2020,8.026
19-08-2020,30.743
19-08-2020,31.848
19-08-2020,66.176
19-08-2020,15.89
19-08-2020,16.458
19-08-2020,54.765
19-08-2020,77.293
19-08-2020,43.512
19-08-2020,11.162
19-08-2020,43.563
19-08-2020,222.588
19-08-2020,73.075
19-08-2020,55.932
19-08-2020,33.402
19-08-2020,6.155
19-08-2020,40.75
19-08-2020,11.402
